sample_id,ssim,psnr,lpips
524,0.517429,16.989733,0.033777
525,0.436985,16.856726,0.034719
526,0.449969,16.744694,0.044377
527,0.499299,18.146260,0.040550
528,0.391882,16.258312,0.035760
529,0.474191,17.617265,0.026079
530,0.516495,17.799429,0.028391
531,0.371788,16.248285,0.040053
532,0.492753,18.690500,0.050139
533,0.441239,16.752062,0.029528
534,0.515418,17.914435,0.050291
535,0.585429,17.948741,0.035004
536,0.441568,17.121377,0.026372
537,0.524166,17.894900,0.030952
538,0.331008,15.350668,0.044692
539,0.581382,19.958774,0.027266
540,0.555000,18.817027,0.050190
541,0.607432,19.544040,0.026952
542,0.403296,16.483080,0.044818
543,0.487080,16.982027,0.034084
544,0.570472,19.294528,0.039142
545,0.509204,18.578839,0.044867
546,0.553772,18.685936,0.027548
547,0.612685,19.796304,0.044512
548,0.524573,18.434974,0.042712
549,0.528363,17.796188,0.039919
550,0.532714,18.491922,0.027027
551,0.336624,14.899257,0.054361
552,0.565214,18.389144,0.030708
553,0.547254,18.573084,0.023933
554,0.406490,16.282288,0.047411
555,0.549785,17.935579,0.027102
556,0.643783,21.062862,0.029712
557,0.600419,20.512909,0.031966
558,0.575362,18.999495,0.022525
559,0.445265,17.463609,0.032259
560,0.543266,18.609914,0.031331
561,0.350846,14.798301,0.058039
562,0.489092,16.890748,0.045004
563,0.456911,16.956184,0.046243
564,0.546084,18.123310,0.043465
565,0.659327,19.974681,0.025908
566,0.382869,14.900257,0.044758
567,0.425881,16.492957,0.049052
568,0.524484,18.675450,0.037753
569,0.380539,15.218236,0.037351
570,0.555170,18.010854,0.030670
571,0.597133,19.301629,0.022364
572,0.578528,18.159786,0.061797
573,0.397702,15.768178,0.061836
574,0.452407,17.259479,0.036956
575,0.621485,20.247255,0.039077
576,0.592383,18.922442,0.031305
577,0.506939,17.311031,0.039597
578,0.487404,17.709306,0.045510
579,0.458643,16.635171,0.048485
580,0.476472,17.560275,0.034014
581,0.621559,20.614850,0.026123
582,0.564907,19.160133,0.021386
583,0.604682,20.629224,0.025899
584,0.359379,15.139518,0.055839
585,0.567138,19.760864,0.038101
586,0.448895,16.997077,0.031547
587,0.526580,18.234043,0.046914
588,0.455832,17.411840,0.054479
589,0.418754,15.842961,0.060495
590,0.462417,17.104299,0.034086
591,0.553693,19.300470,0.027465
592,0.554212,18.532493,0.028151
593,0.572188,19.407399,0.023323
594,0.466859,17.717884,0.036978
595,0.491539,17.796636,0.045559
596,0.547185,19.014131,0.031617
597,0.508142,17.920920,0.028177
598,0.328894,14.598297,0.055689
599,0.648998,19.429292,0.029536
600,0.474009,17.375866,0.049414
601,0.542377,18.609578,0.036743
602,0.534368,18.409432,0.047641
603,0.545172,17.666096,0.039947
604,0.518368,18.363411,0.028935
605,0.567623,18.744728,0.053966
606,0.455941,17.074653,0.040685
607,0.654101,20.451322,0.055045
608,0.526182,19.366857,0.028806
