sample_id,ssim,psnr,lpips
634,0.291861,12.401223,0.115819
635,0.199987,11.334482,0.112187
636,0.215780,12.929609,0.093128
637,0.184153,11.920781,0.100258
638,0.171709,11.566251,0.066258
639,0.192337,13.519440,0.100153
640,0.298649,13.219101,0.108185
641,0.184103,12.290037,0.113134
642,0.291302,14.520702,0.105808
643,0.144114,11.224257,0.092813
644,0.231635,12.048451,0.112634
645,0.273465,13.945961,0.107669
646,0.222374,12.459101,0.071240
647,0.226475,12.461643,0.086940
648,0.277894,12.655681,0.063095
649,0.365372,14.713808,0.109429
650,0.300504,14.337932,0.081897
651,0.324122,14.558322,0.076118
652,0.215324,12.090632,0.120022
653,0.224723,11.901359,0.075203
654,0.227591,13.641364,0.059369
655,0.230130,13.526891,0.083616
656,0.306165,13.642567,0.072347
657,0.205536,12.743483,0.082549
658,0.297258,13.931786,0.062883
659,0.287726,13.449984,0.101552
660,0.233441,13.203888,0.101203
661,0.167907,12.133647,0.100447
662,0.308682,14.096552,0.094326
663,0.114786,10.394726,0.131238
664,0.275074,12.183066,0.098216
665,0.244445,13.071721,0.051247
666,0.275196,13.412702,0.083415
667,0.192213,11.685222,0.103815
668,0.224505,12.011089,0.095411
669,0.278050,12.819917,0.077795
670,0.196797,12.217566,0.090321
671,0.346029,14.311033,0.070340
672,0.186315,12.171914,0.094864
673,0.199103,11.956030,0.095894
674,0.426283,15.613716,0.077794
675,0.149283,10.531252,0.086719
676,0.232141,13.093699,0.128160
677,0.174830,11.402088,0.111295
678,0.207728,12.616003,0.079036
679,0.225492,12.354797,0.071751
680,0.198464,12.353463,0.091304
681,0.174578,11.034140,0.119603
682,0.276801,14.157214,0.079687
683,0.287638,13.974831,0.065013
684,0.257504,12.615033,0.094511
685,0.246944,12.841807,0.068681
686,0.265368,13.898775,0.051612
687,0.350971,14.225774,0.071515
688,0.261560,13.362618,0.087084
689,0.276394,14.011240,0.086220
690,0.160573,12.086453,0.089426
691,0.251160,13.254024,0.068596
692,0.244654,13.194974,0.109062
693,0.336434,14.428021,0.103083
